,content,individual,groups,religion/creed,race/ethnicity,politics
386,đéo liu liu,0,0,0,0,0
387,xa hoi bai lui ?,0,0,0,0,0
388,chí nhân đĩ mẹ : ) ) ) ) ) ),3,0,0,0,0
389,"khánh sky chẳng nhẽ tao thẳng thằng "" cạn tàu gáo máng "" - icm ?",3,0,0,0,0
390,có bao nhiêu tao,1,1,0,0,0
391,được ló,1,1,0,0,0
392,mày đái bàn thờ mày đi admin : ) ) xong hàng khen mày giỏi ( ) chửi mày ngu = ) ) ) ) ),3,0,0,0,0
393,hiếp tao,2,0,0,0,0
394,"me mấy thằng lồn vi phạm luật giao thông , bắt mẹ tụi đi mấy .",3,3,0,0,0
395,chưa bao mc cười,1,0,0,0,0
396,thuyết phục cực kì,1,1,0,0,0
397,vì thầy xạo lồn nè,2,0,0,0,0
398,đm,2,0,0,0,0
399,phạm văn lộc vãi lồn lộc,2,0,0,0,0
400,ngộp ngạt rừng,1,0,0,0,0
401,mày lồn hả,3,0,0,0,0
402,"kệ mẹ mấy thằng nhồi sọ chửi ad , đông khai đuoc , duyên dân chủ , văn minh , ..",3,3,0,0,0
403,nhà linh hậu giang.khong sài gòn .,1,0,0,0,0
404,hôm quản trị viên mày chửi lắm ! yên lặng sợ,1,0,0,0,0
405,hãnh diện thầy tâm năm .,1,1,0,0,0
406,30% tiếng,0,1,0,0,0
407,sói : chụp thêa nhở ??,1,0,0,0,0
408,lão xạo,0,0,0,0,0
409,chị trang kiểu gái 18 ta,1,0,0,0,0
410,"theo ý thằng admin là : cứ hùng hồn trung quốc mà bảo : mày xả đập tao , tao sẽ ném boom mày . ad mộng du",2,0,0,2,0
411,đức mạnh chu,1,0,0,0,0
412,chị tiền thiện đi,1,0,0,0,0
413,mầm mống tai hoạ xã hội,3,3,0,0,0
414,như con điên ...,3,0,0,0,0
415,"bò đỏ ròi , cánh : ) )",3,3,0,0,0
416,"@ bé hoan banana nhiên kêu câm , mày vấn đề thần kinh",3,0,0,0,0
417,trần nhật tao nhai lai ai . mình lạ lồn . đmm lướt comment toàn mấy thánh kêu sống chậm sống mày nằm comment đấy mày tao,3,0,0,0,0
418,"thôi mẹ khổ quá ... má dạng háng việt nam tận mĩ , quan ta quan tây , gái que toàn thất vọng",3,3,0,2,0
419,bò đỏ yêu thương bố tàu ghét,3,3,0,3,3
420,cho địa chỉ ... tao gửi đồ thần tượng tao ... nhà mầy chỗ cờ hó,3,0,0,0,0
421,đéo đoạn đánh tởm vãi lồn vc,3,3,0,0,0
422,thức unlike fanpage phản động tào lao lồn,0,3,0,0,0
423,"nghỉ bánh mì , báo nn toàn hè",0,0,0,0,0
424,lan trinh,1,0,0,0,0
425,lâm đình khoa buồn cười vờ cờ lờ hahhaaa,2,0,0,0,0
426,dị dùm,0,0,0,0,0
427,khốn nạn,0,0,0,0,0
428,lỗi thầy,1,1,0,0,0
429,nói chẳn bao nhiêu kém học thức,3,3,0,0,0
430,"2 thằng rợ tù mục xương sợ ! chứ bọn tù năm , bọn đéo sợ !",3,0,0,0,0
431,cần đéo quan tâm miệng đời,2,2,0,0,0
432,anh minh chậm địt bầm mày,3,0,0,0,0
433,mấy thằng cứ cực kì thuyết phục chán à là có não vậy !!!,3,3,0,0,0
434,vòng tiền xoay vòng no mặt xã hội no bạn . vd tiền xây biệt phủ tiền đi du học ...,0,1,0,0,0
435,hoàng yến trêu = ) ) ) ) quảng cáo lẩu phan,1,0,0,0,0
436,"dong cham ban tottenham 16 chu vang la bi ghep phan dong , , , co ca dam dư luận viên ngu ngoc tre trau cung vo goi la phan dong viet tan potay luon",0,2,0,0,2
437,vờ cờ lờ bôi cứt mũi,2,2,0,0,0
438,châu châu mắc cười thiệt địt mẹ mày : ) ),1,0,0,0,0
439,mịa tiền mua mạng hôm lag vãi lồn hôm mượt 1 chút đọc cắt mẹ mạng đi,2,0,0,0,0
440,"được , đồng đội , đồng chí , hữu đơn vị ảnh không .",1,1,0,0,0
441,"bới kiếm chửi , xong tiền bọn 3 que tội bới",3,3,0,0,0
442,con bóng ??,3,3,0,0,0
443,chui bac ki coi chừng hôi hân kip,2,2,0,2,0
444,sam bé bố mày đéo tư đây ! bố chửi thẳng thằng mặt lồn mày đấy ! tay não,3,0,0,0,0
445,"source lắm ông , đi thực tế",1,0,0,0,0
446,"đi bắt cóc quốc gia ta mặt mũi rồi . giờ tiền thuê máy bây quịt . nhục mặt quá , vị việt nam cắm đầu : ) )",0,0,0,3,0
447,đi học xăm hình thầy lồn,3,0,0,0,0
448,nguyễn tường hải âu chọi tui trend đẻ,1,0,0,0,0
449,chúng yêu quý châu bùi ❤️ tham gia chia sẻ đẹp,1,1,0,0,0
450,thầy lol bữa kêu reaction vụ hương ly mà,2,0,0,0,0
451,anh thư mấy bú chồng cười thèm đ ’ bú,2,0,0,0,0
452,cứ tiền à : ) ),0,0,0,0,0
453,như quỳnh bệnh nhân pạn🤷‍♀️,3,0,0,0,0
454,toàn dân công giáo,3,3,3,0,0
455,ngọc liên nv : ) ) ),1,0,0,0,0
456,nguyễn việt đức lây nhung bạn ?,1,0,0,0,0
457,hanh viet 1 hoa 1 cứt,2,0,0,0,0
458,đụ mẹ,2,0,0,0,0
459,hà annh = ) ) cầu giấy thất thủ,1,0,0,0,0
460,rửa nách tiểu tiểu đi,2,2,0,0,0
461,"con lạ , may đấy",2,0,0,0,0
462,"độ sói đóng mv mtp nhỉ , chả vãi lồn",2,2,0,0,0
463,"càng đọc càng tức quỷ đó . bây giơ vì nó bao nhiêu chuẩn bị thất nghiệp , người gia thì no sợ hoang mang , bao nhiêu chủ doanh nghiệp đợt này tiêu luôn . thứ gì",3,0,0,0,0
464,nguyễn khánh nghĩ chán vãi lồn,2,2,0,0,0
465,tưởng xuân hiển vờ cờ lờ chó : vvv,3,0,0,0,0
466,ĩ khùng,3,3,0,0,0
467,vĩ phạm mày đẹp,1,0,0,0,0
468,ghét mấy thằng lồn dọc vãi lồn,2,0,0,0,0
469,phước ngọc nguyễn địt mẹ = ) ) ) ) ) ) ) ) ) ) ) ) ),2,2,0,0,0
470,liêm sĩ tầm,1,1,0,0,0
471,không,0,0,0,0,0
472,"nó chửi , chồng ( sinh con ) đẻ ta ? vì quỷ !... bọn bây thua chó thô tục thiện áp phe phước không ?",3,0,0,0,0
473,poppy is the best,0,0,0,0,0
474,"3 . biết , xây dựng việt nam gian dối , đấu thầu lắp wc",1,1,0,0,0
475,link gái ngon nè bao phê,2,2,0,0,0
476,nó vãi lòn,0,0,0,0,0
477,cái xe bắt chó bắt giúp,3,0,0,0,0
478,facebook bố fan cứng trai,1,0,0,0,0
479,l * * mày chó liếm mày lộn ta thú vật đầu thai,3,0,0,0,0
480,giống tú rọi béo blu,1,0,0,0,0
481,"cái miệng khẩu nghiệp , nghiệp phúc đức",3,0,0,0,0
482,trường giang thức .. biết bệnh chẳng đi li mầm bệnh đi lây tội ta lắmm,1,2,0,0,0
483,hà phương mày = ) ) ) ) ) ) ),1,0,0,0,0
484,nay dẹp,1,1,0,0,0
485,quả nhạc tội thực,1,1,0,0,0
486,hoàng huytiến đạt,1,0,0,0,0
487,thầy bọn khịa nè : ) ) mà yt ạ .,1,1,0,0,0
488,phân trường đh hn hcm,1,1,0,0,0
489,mày xạo,2,0,0,0,0
490,mua dần đi,1,1,0,0,0
491,bênh bênh đéo,0,0,0,0,0
492,đấm tào lao loinf,3,3,0,0,0
493,chương trình quảng cáo bắt đầu,1,1,0,0,0
494,"bảo yêu nước , thương nước , xong đi du lịch lây bệnh yêu : ) ) đi du lịch khai báo li đi ... đằng thì ... nếu tiền kết lri đi thiện đi du chả lịch",1,0,0,1,0
495,giống 2 giọt nước . mà 1 giọt mắt 1 giọt,2,2,0,0,0
496,người bắc kỳ khái niệm . hy sinh đời bố cố đời con . đụng chén cơm mà . cầu mong đi hơn .,3,3,0,2,0
497,má 3 ok quá ... má 0903116878 di động,1,0,0,0,0
498,cho tao miền miền đéo,2,2,0,3,0
499,"ồ , tự nhiên mấy áo vàng lính đánh xe taxi chặn đường bắt sai làn : ) ) )",3,3,0,0,0
500,khaii giảng nè,1,1,0,0,0
501,già non = ) ),0,0,0,0,0
502,đảng bò,0,0,0,0,3
503,c.a việt nam mượn xe mẹ gì . mấy công an phường sg toàn cướp giật chạy lề trốn liền . sài gòn chốt dân phòng xảy cướp giật toàn hiệp sĩ bắt cướp à . mấy dân phòng chả nữa . haizz .,0,3,0,0,0
504,ba khùng,2,0,0,0,0
505,"đa bố mẹ lao kiếm tiền bất chấp gian dối , tham nhũng bất chấp tiền . thay kiếm tiền xứng giành thời gian tình cảm bố mẹ .... lấy . công khôn dại đồng tiền loá mắt",0,2,0,0,3
506,niên chín chắn lắm,1,0,0,0,0
507,"tình hình dịch bệnh phức tạp . mọi đường đeo khẩu trang . ai sống mặt đeo 1 cái , sống hai mặt đeo 2 cái . còn sống kă.c. đeo bao su thay khẩu trang",3,0,0,0,0
508,mày khôn vãi lòn,3,0,0,0,0
509,thoại trần “ thâu ” im mẹ ik ” : ) ) ),2,0,0,0,0
510,"tử hình , thức triệu cải",0,0,0,0,0
511,con khỉ trần dần à ?,3,0,0,0,0
512,mua sắt vụn phương tiện chiến đấu ! đắng,3,3,0,0,0
513,7-8 tr no mấy bữa tôm hùm tán alaska đueọc yên tâm đi,1,1,0,0,0
514,"thằng ad này , mày điên",3,0,0,0,0
515,học putin chỉnh đồng hồ à ?,1,0,0,0,0
516,chi chuyen vui,1,0,0,0,0
517,"anh đừng tịp đấy nhé , thông báo li đi quán uống cà phê .☺️",3,0,0,0,0
518,noi chuyen tao lai ta ong mot duong ong tra loi mot neo tao lao,1,0,0,0,0
519,con lồn heo gầy làn xấu fandom ảnh đại diện mochi khẩu nghiệp,3,0,0,0,0
520,năm lê nguyễn thu hằng địt mẹ vờ cờ lờ bar đeo khéo 1p giật tung lồn : ) ),2,0,0,0,0
521,mình pk thầy gà thao hoang,1,0,0,0,0
522,mồ tổ bọn trò hề dân ... một bè lũ hành dân moi tiền dân ..,3,3,0,0,3
523,mồm linh lồn trâu,3,0,0,0,0
524,99% dân tộc này là vậy đó . đáng được làm nô lệ tàu .,0,0,0,3,0
525,"nền giáo dục phương tây đã dạy gì những \ "" ai kia \ "" ☹️ . nghĩ nó chán , chảnh mà ý thức l0l",0,3,0,0,0
526,ngỡ việt tân chạy xe,1,0,0,0,0
527,thấm vãi lồn : ' <,0,0,0,0,0
528,nhìn sướng tím người,1,1,0,0,0
529,sam đuôi,1,1,0,0,0
530,"về thằng trương cự , phép bổ sung",1,0,0,0,0
531,fan thầy lắm đấy 3 heo,3,0,0,0,0
532,"cảnh sát động văn minh dân chủ nhiệm vụ trật an ninh , ngăn chặn biểu tình khích cảnh sát động việt nam chuyên đi cướp hiếp dân lành , cướp đất . cscđ cảnh sát cướp đất sâu cộng sảng cướp đất .",0,3,0,3,3
533,"bố bênh tầu cộng chống nhân dân hk đây . chả kêu gọi công an thiệp cảnh sát trung cộng xịt vòi rồng , bắn đạn hơi cay dân hk . kêu gọi công an thiệp trung cộng dày xéo dân chủ hk .... tóm ủng hộ bạo quyền",0,0,0,3,0
534,vào ??,1,1,0,0,0
535,dân indo đù mé . vậy rốt nam nữ ... lần mờ v1 đi,2,2,0,2,0
536,vu mai huong,1,0,0,0,0
537,bắt bắn mẹ,3,3,0,0,0
538,bả nói gì vậy mọi người,1,0,0,0,0
539,trung đái dầm,3,0,0,0,0
540,thôn tham lồn thôn lầm thâm lồn gái mẹ,3,3,0,0,0
541,"ghê , chảnh choẹ",0,0,0,0,0
542,"đéo chấp thôi , kệ đi , bảo vệ : ) )",3,0,0,0,0
543,cho tui coi,1,1,0,0,0
544,"nho lâm sợ việt dề kìa , bắt đầu mai miễn thị thực đối trâu âu",1,1,0,1,0
545,nứng,2,2,0,0,0
546,cml,0,0,0,0,0
547,mỹ chửi ta việt nam chết mẹ,3,0,0,0,0
548,thầy tui,1,0,0,0,0
549,"ý im lặng nguyên nhân , cư dân mạng miền bắc , miền nam , bây tận hà tĩnh đăng trạng thái chế độ thối nát , quan báo chí tuyên truyền tung hô toàn đéo địt mẹ ỉm đi vụ formosa đấy",0,3,0,0,3
550,với,1,0,0,0,0
551,ma rat la xinh xan thiet,1,0,0,0,0
552,bạn facebook mấy admin địt me cay vãi lồn thề comment câu cu tùng hệt xong câu ? thế ban thề cay vãi lồn facebook mày địt me mày xác định lập account chó lồn me cay vãi lồn đéo ban lam dụng chức quyền khinh vậy ??,0,3,0,0,0
553,xin facebook,1,1,0,0,0
554,đéo trình bày,1,0,0,0,0
555,tôi chỗ thương : ) ),1,0,0,0,0
556,cà khịa vãi nồi . báo chí dạo lắm phản động = ) ) ) ),1,1,0,0,0
557,dm ! đợt dịch thằng sống ích kỷ gia nhập juventuts,2,0,0,0,0
558,độ = ) ) bé ngonnn = ) ) dâu = ) ) emm,1,0,0,0,0
559,nổ cụ,2,0,0,0,0
560,chui chet me linh ca loc luon co 3,3,0,0,0,0
561,bở phiếu cấu 4 chức vụ chủ chốt phiếu nhỉ ??,1,1,0,0,0
562,về vợ,0,0,0,0,0
563,nè ní . mình sai mày cố chấp mày lỗi à . đào đất ngủ đi tha,2,0,0,0,0
564,"đề nghị cắt chức vụ fan cứng mình , trao xứng ! mình chùa bực = ) )",1,1,0,0,0
565,thang khung,3,0,0,0,0
566,"già già . bớt mồn đất đai nằm đi đi già . trẻ trâu làm , già quất cẩu tào lao .",3,0,0,0,0
567,loai pe de thiet nam,3,0,0,0,0
568,cút top đi ... việc bọn no,2,2,0,0,0
569,"đánh chết cụ mấy tg báo đi , xạo lz , ta đéo cố hành động , địt mẹ mấy tg báo nghiệp ttgdtx quy triệu đầu buồi j , đánh chết mẹ đi",3,0,0,0,0
570,"@ hoàng phúc lê mày khẩu nghiệp á . tao đọc comment sân si , dạy liền . thứ đàn nhảy dựng dựng chửi ta góp lịch sự , ta dựng dựng thân : ) ) ) miệng mấy đứa giáo dục , nổi",1,0,0,0,0
571,địt cụ mày thành lê,3,0,0,0,0
572,thầy solo faker đỉnh,1,0,0,0,0
573,giọng truyện ma đấy độ,1,0,0,0,0
574,bạn móc cháu thằng hồ miền nam việt nam ngây thơ ghê .,3,1,0,1,0
575,con lồn giả,2,0,0,0,0
576,đình quang xạo lồn,2,0,0,0,0
577,đây gi5,1,1,0,0,0
578,khôn thầy lòn : ) ),3,0,0,0,0
579,giọng cuốn,2,0,0,0,0
580,bệnh hoạn vậy lin,0,0,0,0,0
581,ông nội lắm gọi điện linh ta đụ bởi ta chửi quan,3,0,0,0,0
582,anh thiết kế mặt lưng logo mixi võ nguyên khối dòng ip 6 - ip 11 ! công nghệ lazer phun màu bây dư sức 1 võ iphone zin logo in dập nổi,1,1,0,0,0
583,"hay tụi du côn , hồn đảng sai mày !?",0,3,0,0,0
584,cường quyền ác bá !,1,0,0,0,3
585,- 2 ngu thoii sánh : ) ),3,0,0,0,0
586,ca dam khung het,3,3,0,0,0
587,anh kêu lương 7-8 triệu tán hoàng đế,1,1,0,0,0
588,lại đi quét cướp giật dân ... tết hộ gia đình .. bọn cộng sảng tàn ác ... lẽ xuân hộ gia đình cướp ngắm tượng đài ảnh hồ .. mẹ bọn lương tri ...,3,3,0,0,3
589,tù + phạt tài,1,1,0,0,0
590,noi giong dot nat dao duc,3,0,0,0,0
591,đoạn yêu nàyy : ) ),1,1,0,0,0
592,lon ma mày nha,3,0,0,0,0
593,"cuộc sống , ủng hộ album quảng cáo thầy nhe",1,1,0,0,0
594,quần gạ địt,3,3,0,0,0
595,châu hạ nghi đĩ nhâyy,2,0,0,0,0
596,thề 2 bố ghép mặt hợp lí vãi lồn,2,2,0,0,0
597,ở quê sâu tv vtv dân yêu đãng lắm !,2,2,0,0,0
598,khi phach viet co,0,1,0,0,0
599,oh shjt,1,0,0,0,0
600,tiến lê bố mày đấy đạo đức lồn,2,0,0,0,0
601,an chuyen van hoa vay ma than tuong,3,3,0,0,0
602,"phòng trương tử , la người gốc hoa u ? nêu la gốc hoa thiêt thi cung phai đi phong ca cai ( tâm ) tán ta , người hoa la , , , phai vô cung thân",0,0,0,0,0
603,hải yến mày rảnh đấy . chưa bảo cảm chán = ) ) điên thiên hạ,2,0,0,0,0
604,lồn hợp lí thấm = ) ),1,0,0,0,0
605,tưởng vong gà,2,0,0,0,0
606,đẳng cấp có khác ❤️,0,0,0,0,0
607,mạnh phúc lũ súc vật . quê tui,3,3,0,0,0
608,"lạc hậu , nghèo đói , trộm cươp ... thời đại rực mẹ rỡ",0,0,0,1,0
609,chó mẹ,0,0,0,0,0
610,lồn rọi,3,0,0,0,0
611,cuối rồi . tình hình tham nhũng ổn định,0,0,0,0,0
612,diễn tập chống khủng bố sài gòn .,0,0,0,0,0
613,hiệu hiệu .,1,1,0,0,0
614,chưa đàn xấu linh lóc xấu khùng,3,0,0,0,0
615,việt nam lồn 🤦🤦,0,0,0,2,0
616,địt cụ bọn bàn,2,0,0,0,0
617,dân việt lắm ! nợ góp đâu ...! nợ vay nóng mà ! nợ công ngoại lẹ nhá !,0,3,0,0,0
618,kẻ tổn thương tổn thương khác ....??,1,1,0,0,0
619,"ai biết . đã chửi chửi thẳng , vòng vo nho đổi fanpage đi . đậu mẹ rau xanh .",0,0,0,0,0
620,thằng,1,0,0,0,0
621,lê thuần triệu official bóng dơ đồ giả nhe khịa minh hiếu fan tag minh hiếu,3,0,0,0,0
622,anh cặc abe : d ??,2,0,0,0,0
623,trần văn hưng tia,1,0,0,0,0
624,"tôi bảo hiểm , sĩ coi sức khoẻ bệnh nhân bảo hiểm !!!!!!",3,3,0,0,0
625,chuẩn ưii,1,0,0,0,0
626,ae link gái ngon lắm,1,0,0,0,0
627,mày quan tâm mày vội vội à . ngu vậy lồn,3,3,0,0,0
628,hít mẹ : ) ) ) ) ),2,2,0,0,0
629,"kiểm điểm , đéo hoài",0,0,0,0,0
630,thế abee ơiiiii,1,0,0,0,0
631,toang đéo,2,2,0,0,0
632,cũng công tác bảo vệ an ninh.các khu phố cuộc . vì hình ảnh đất mấy thằng lưu manh mặt,1,1,0,0,0
633,chúc mừng ba : ) ),1,1,0,0,0
634,thuốc lào đấyyy,1,0,0,0,0
635,cố việt nam !,0,0,0,1,0
636,"địt mẹ , mặc đồ quần què thiệttt 🤦‍♀️",3,3,0,0,0
637,chụp màn hình thua game = ],1,1,0,0,0
638,ở mỹ xạo lồn bóng tâm thần,3,0,0,2,0
639,anh đéo trình bày,2,0,0,0,0
640,lê minh nhất đặc vụ poppy,1,0,0,0,0
641,tào hưng địt mẹ khô máu : ) ) ),2,0,0,0,0
642,"bn chuẩn cmnr , nhai bò nhai cỏ , bảo dân trí ái .",0,0,0,0,0
643,bé phở ghê dỏ : ) ),1,0,0,0,0
644,đỉ ... giả tạo ... xạo lồn,3,0,0,0,0
645,"hung nguyen không , cờ vàng cứt chó",3,3,0,0,0
646,đụma chất vãi lòn há há há,0,0,0,0,0
647,địt mẹ thề bao phim ngủ = ) ) đầu,0,0,0,0,0
648,tùngg ngố lồn,2,0,0,0,0
649,mẹ coi y chang chửi vậy . lồn,1,1,0,0,0
650,"admin thông minh vl , tia cực tím xạ mặt trời , độ thằng xả thải kính , khí cfc liên quan đéo quyền chưỡi ???",2,2,0,0,2
651,âm,1,1,0,0,0
652,"ad học giỏi ghê , việt nam g7 = ) )",1,1,0,0,0
653,"hongkong ủng hộ trung quốc đũa mỹ , hongkong carrie lam sậu sai trung quốc ta , dân hongkong .",1,1,0,1,1
654,các đừng video triệu câu kiếm tiền tồi linh,3,3,0,0,0
655,chả,1,0,0,0,0
656,tr,1,1,0,0,0
657,ấy thằng tóc cất công tận khom lưng hửi đít thằng mao chó .,3,0,0,3,0
658,"sa đoạ , bóc mì tôm đổ mèo gà",1,1,0,0,0
659,trông độ khoẻ phết đấy,1,0,0,0,0
660,xin lỗi chửi tiếp bó,3,3,0,0,0
661,kenny lâm share kenny . từ hồi dịch chết mẹ đéo luôn . sắm quần qùe hụhụ,2,0,0,0,0
662,"cô ngào thương quá , nhẹ đánh đá",1,0,0,0,0
663,2ba bê đê,3,0,0,0,0
664,rất yêu thích thánh ca buồn tiếng hát elvis phương,1,0,0,0,0
665,hôm thầy đánh đỉnh quá ... thầy áp dụng giáo án stream auto win !,1,0,0,0,0
666,"đang bịa thiên đường xã hội chủ nghĩa . lại tổ lái lấp liếm à . thôi đi , tài liệu chứng minh ko . hay toàn mồm bọn chống cộng",0,2,0,0,2
667,duyên suk mấy định comment nêu kiến dám . đợt comment xong 1 lũ cắn đàn luôn . sợ,3,3,0,0,0
668,tuấn kiệt 10 vợ cháu nhe,1,1,0,0,0
669,cây atm lãnh,1,1,0,0,0
670,this is việt nam !!!,1,1,0,1,0
671,: ) ) ) đéo,0,0,0,0,0
672,191 fa,1,1,0,0,0
673,chửi xong khóc chó năn nỉ công đồng,0,0,0,0,0
674,anh phuong trinh kệ mẹ nhà tôi hi hi,1,2,0,0,0
675,ở chủ ???,1,1,0,0,0
676,vào kiếm thóc nè trò abe . liên hệ đãi 3tr nè,1,1,0,0,0
677,xin 1 bắt kịp🤣,0,0,0,0,0
678,đánh giá nguyên tắc cứng nhắc .,1,0,0,0,0
679,thánh chửi lãnh án,1,1,0,0,0
680,"các công lương k ? hay hàng đặn thu nhập hối lộ , quà biếu ?",0,2,0,0,0
681,"sân bây no mòng , ướt đéo bố",0,2,0,0,0
682,khiếp ( (,1,1,0,0,0
683,làm ghế stream đi vệ sinh chỗ,1,0,0,0,0
684,linda bui phúc xo,1,0,0,0,0
685,các áp dụng gấp,1,1,0,0,0
686,maruko linh,1,0,0,0,0
687,: ) ),1,0,0,0,0
688,"mikhai chốp nhảu tàu đắm , chứ bọn đéo nhảy đâu , ảo thuật gia phim hollywood gọi "" cụ "" 🤣",0,0,0,0,0
689,"nếu cụ đừng bọn tàn dư 3 sọc cụ việt nam vô tư , cụ cảm tình thương đồng bào nước .",0,0,0,1,0
690,cà mau nè ( p 5 ),1,1,0,0,0
691,"van hoa "" doc tai "" !!!!",0,0,0,0,0
692,"chỉ dân đen bất công xứ sở , tội nghiệp cháu hải 12 xét xử , dõi mờ ám cố tình",3,3,0,3,3
693,thi = ) ),0,0,0,0,0
694,từ hân ly lay mẹ 🤣,1,0,0,0,0
695,tran thu trang phố nè : ) ),1,0,0,0,0
696,"ta ước lão hitler tái sinh đất này , sạch lũ cặn dơ bẩn",1,1,0,3,0
697,nhà đi trăm sóc phép thằng hàng xóm . nó . nhục nhục địt mẹ nhục .....,3,3,0,0,0
698,bán hoa xạo,3,0,0,0,0
699,mờ,1,1,0,0,0
700,hép pi yêu yeahhh,1,1,0,0,0
701,đéo mę vàng nģoc cái đéo gì láo phét.sąo ke.đįt.mę tųi dân trung quőc nó chôn sőng nį . bây giö đây.đéo mę dân làm nail . mà sõ lá . lo la lên mąng . nói là sőng mãn đöi trên nhung lųa cái đéo gì.dân chó đéo . sőng gïa tąo thì có .,3,3,0,3,0
702,điên,3,0,0,0,0
703,có quốc thể mà nhục .,0,0,0,3,0
